"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"PCOLCE","OK",0,54.1338584282202,0.313360958024565,"PCOLCE",0
"PDE3A","OK",0,45.9443366383211,0.265890670922629,"PDE3A",0
"PDE4B","OK",0,53.9758538410747,0.312428829543044,"PDE4B",0
"PDE4DIP","OK",0,62.4327039818206,0.361310021839729,"PDE4DIP",0
"PDE7B","OK",0,44.864743504022,0.259489385017658,"PDE7B",0
"PDGFR","OK",0,45.8620891421025,0.265008748729713,"PDGFR",0
"PDGFRL","OK",0,41.2100084827453,0.23844819631574,"PDGFRL",0
"PDPN","OK",0,59.6216252904481,0.345124534786509,"PDPN",0
"PDZRN3","OK",0,47.0809556549773,0.272480435622394,"PDZRN3",0
"PFN2","OK",0,84.8030404424542,0.490994352383386,"PFN2",0
"PHF19","OK",0,55.6038159214922,0.321849548587896,"PHF19",0
"PHF5A","OK",0,39.6157355033913,0.229221340018287,"PHF5A",0
"PHLDA1","OK",0,47.9484845729102,0.277466445364579,"PHLDA1",0
"PHLDB1","OK",0,52.8170213934165,0.305622931688979,"PHLDB1",0
"PKD1","OK",0,38.4138542128587,0.222223630806338,"PKD1",0
"PKM","OK",0,49.8170660299918,0.288349536103514,"PKM",0
"PKNOX2","OK",0,43.9012364880489,0.253552431809108,"PKNOX2",0
"PLCE1","OK",0,60.9945510428898,0.353116798939794,"PLCE1",0
"PLOD2","OK",0,69.7266241685219,0.403684841435288,"PLOD2",0
"PLPP3","OK",0,57.0625923150878,0.330313827007256,"PLPP3",0
"PLXNB1","OK",0,67.6685319997834,0.391375811116842,"PLXNB1",0
"PMP2","OK",0,47.7832489201914,0.276461819719945,"PMP2",0
"POLR2L","OK",0,42.4944316863634,0.245897339627977,"POLR2L",0
"POMP","OK",0,57.0760663602398,0.330426459772374,"POMP",0
"POSTN","OK",0,54.6031917555283,0.316057507956104,"POSTN",0
"PPDPF","OK",0,83.3820726929879,0.482461834568714,"PPDPF",0
"PPIB","OK",0,51.1702650317826,0.296003994777854,"PPIB",0
"PPP1R1B","OK",0,39.4320728227085,0.227684561997209,"PPP1R1B",0
"PRDM1","OK",0,40.7654991947529,0.235569133302156,"PRDM1",0
"PRDX1","OK",0,39.8549942461483,0.230573763354377,"PRDX1",0
"PRELP","OK",0,48.3444833497584,0.279800606855705,"PRELP",0
"PRICKLE1","OK",0,50.2559440094164,0.290726570604265,"PRICKLE1",0
"PRLR","OK",0,57.4656420158421,0.332658274942043,"PRLR",0
"PRRX1","OK",0,56.4723861162293,0.326917812555505,"PRRX1",0
"PRSS35","OK",0,40.2187371978907,0.23238254667249,"PRSS35",0
"PSMA1","OK",0,37.7447132378394,0.218374982069708,"PSMA1",0
"PSMA4","OK",0,43.9440567300226,0.254313134984812,"PSMA4",0
"PSMA7","OK",0,41.5264651473298,0.240295518025659,"PSMA7",0
"PSMB2","OK",0,39.3471085885039,0.227664030732197,"PSMB2",0
"PSMB4","OK",0,40.8125202993669,0.23615819800925,"PSMB4",0
"PSMB6","OK",0,46.0171389586263,0.266326371398451,"PSMB6",0
"PSMB7","OK",0,43.1373231152364,0.249635141918294,"PSMB7",0
"PTGS1","OK",0,40.313427908366,0.232714257169823,"PTGS1",0
"PTGS2","OK",0,49.2824084011677,0.285234797012249,"PTGS2",0
"PTH1R","OK",0,42.651058290244,0.246711498533187,"PTH1R",0
"PTK7","OK",0,47.2942207745765,0.2737037657557,"PTK7",0
"PTMA","OK",0,41.2447011862641,0.238057233201214,"PTMA",0
"PTTG1","OK",0,41.091645031599,0.237745962485507,"PTTG1",0
"PTX3","OK",0,92.9477953854834,0.538321459496493,"PTX3",0
"RACK1","OK",0,66.1371279719536,0.382433455391564,"RACK1",0
"RAF1","OK",0,38.4253160985501,0.222288504351343,"RAF1",0
"RAI14","OK",0,46.1766102978483,0.267233997173003,"RAI14",0
"RAN","OK",0,50.3107703170213,0.29114095754635,"RAN",0
"RARG","OK",0,84.1047883230308,0.486998948954146,"RARG",0
"RARRES1","OK",0,39.3141292518848,0.227457640959281,"RARRES1",0
"RASAL1","OK",0,55.5640567841864,0.321167763951712,"RASAL1",0
"RBMX","OK",0,42.1602585170804,0.243870927504068,"RBMX",0
"RBP4","OK",0,57.747996092493,0.334240203097953,"RBP4",0
"RCN3","OK",0,47.4976441634737,0.274903249727333,"RCN3",0
"RFLNA","OK",0,46.5169951707265,0.26912802255622,"RFLNA",0
"RLBP1","OK",0,56.4037095318058,0.324101829640027,"RLBP1",0
"RND3","OK",0,39.8861797504705,0.230771711167931,"RND3",0
"RPL10","OK",0,85.2507714059069,0.492308298235305,"RPL10",0
"RPL10A","OK",0,70.1461770401938,0.405816363245555,"RPL10A",0
"RPL11","OK",0,87.7436516956735,0.507078308823024,"RPL11",0
"RPL12","OK",0,91.1557804649798,0.526871050623486,"RPL12",0
"RPL13","OK",0,108.51028580565,0.626951049599334,"RPL13",0
"RPL13A","OK",0,86.5941465297346,0.500465735563637,"RPL13A",0
"RPL14","OK",0,92.9815972662176,0.537273007685642,"RPL14",0
"RPL15","OK",0,87.7943369883505,0.507335265400034,"RPL15",0
"RPL17","OK",0,88.1455681255757,0.509282943062889,"RPL17",0
"RPL18","OK",0,76.7723923198146,0.443613760638477,"RPL18",0
"RPL18A","OK",0,72.6716538010266,0.420209276787143,"RPL18A",0
"RPL19","OK",0,84.969447234337,0.490785453824447,"RPL19",0
"RPL2","OK",0,74.4779191591026,0.430566647793194,"RPL2",0
"RPL21","OK",0,96.6526853712543,0.55816040187099,"RPL21",0
"RPL22","OK",0,77.8044120115171,0.44995876254941,"RPL22",0
"RPL22L1","OK",0,75.3626000312038,0.436072753908384,"RPL22L1",0
"RPL23","OK",0,100.964014803297,0.583237491038638,"RPL23",0
"RPL23A","OK",0,75.8494687351673,0.43863646294273,"RPL23A",0
"RPL24","OK",0,90.0550083442843,0.520180604561329,"RPL24",0
"RPL26L1","OK",0,99.1780077108972,0.572931450413888,"RPL26L1",0
"RPL27","OK",0,99.7695871997167,0.576710696811176,"RPL27",0
"RPL27A","OK",0,79.9033559875671,0.461860406378092,"RPL27A",0
"RPL28","OK",0,83.4844938085805,0.482541112110545,"RPL28",0
"RPL3","OK",0,69.7540777937972,0.40323859129859,"RPL3",0
"RPL30","OK",0,88.2702127239771,0.510539956625143,"RPL30",0
"RPL31","OK",0,79.0167686835526,0.456541444747675,"RPL31",0
"RPL32","OK",0,106.750232530182,0.61630213871565,"RPL32",0
"RPL34","OK",0,94.7743803008826,0.547832077942068,"RPL34",0
"RPL35","OK",0,108.54098281604,0.626993769206003,"RPL35",0
"RPL35A","OK",0,88.3114347269229,0.510492195768575,"RPL35A",0
"RPL36","OK",0,94.0665500050485,0.543579682090861,"RPL36",0
"RPL36A","OK",0,82.6248211596664,0.4772781825314,"RPL36A",0
"RPL37","OK",0,91.7675822561911,0.530309134812346,"RPL37",0
"RPL37A","OK",0,88.2561120884869,0.510467467782089,"RPL37A",0
"RPL38","OK",0,89.425814692242,0.516833543783215,"RPL38",0
"RPL39","OK",0,89.849295023709,0.519361513892172,"RPL39",0
"RPL4","OK",0,53.6249003668434,0.310184876573315,"RPL4",0
"RPL5","OK",0,49.0013513071843,0.283556038614166,"RPL5",0
"RPL6","OK",0,67.8447271848909,0.392434696315872,"RPL6",0
"RPL7","OK",0,90.751180984379,0.524560318315527,"RPL7",0
"RPL8","OK",0,49.1639628120871,0.284487640854246,"RPL8",0
"RPL9","OK",0,72.3379688979094,0.418418316267607,"RPL9",0
"RPLP0","OK",0,85.0712609759075,0.491716346516453,"RPLP0",0
"RPLP1","OK",0,100.667240908781,0.581467564796798,"RPLP1",0
"RPLP2","OK",0,104.712045918326,0.604743371289451,"RPLP2",0
"RPS10","OK",0,89.6351929564798,0.518009321522563,"RPS10",0
"RPS11","OK",0,75.1297945193299,0.434164441472343,"RPS11",0
"RPS12","OK",0,103.778677734749,0.599654376118386,"RPS12",0
"RPS13","OK",0,84.0604924545828,0.485857894172338,"RPS13",0
"RPS14","OK",0,104.716497867702,0.604806087273558,"RPS14",0
"RPS15","OK",0,96.2340208450435,0.556351591463631,"RPS15",0
"RPS15A","OK",0,114.059214400341,0.659255903211315,"RPS15A",0
"RPS16","OK",0,80.5906606845926,0.465917046697739,"RPS16",0
"RPS17","OK",0,87.5695770020047,0.50593237035283,"RPS17",0
"RPS18","OK",0,104.293284995611,0.602430256845829,"RPS18",0
"RPS19","OK",0,91.5643771168258,0.529013863803647,"RPS19",0
"RPS2","OK",0,109.080111748647,0.630367094399239,"RPS2",0
"RPS20","OK",0,97.773275818279,0.564820740632605,"RPS20",0
"RPS21","OK",0,80.6609353240037,0.466389626951694,"RPS21",0
"RPS23","OK",0,103.448477692777,0.597516608647465,"RPS23",0
"RPS24","OK",0,69.6897975194075,0.402786601129697,"RPS24",0
"RPS25","OK",0,78.567024478272,0.454308104907551,"RPS25",0
"RPS26","OK",0,83.4725630193181,0.481967111205277,"RPS26",0
"RPS27","OK",0,103.139495488267,0.595815653152874,"RPS27",0
"RPS27A","OK",0,93.0795893489237,0.538133626461628,"RPS27A",0
"RPS28","OK",0,89.6697762710784,0.517938787258711,"RPS28",0
"RPS29","OK",0,87.6702683825688,0.506710659432683,"RPS29",0
"RPS3","OK",0,73.8765449596955,0.427075025337578,"RPS3",0
"RPS3A","OK",0,89.4228695176642,0.517119685052517,"RPS3A",0
"RPS4X","OK",0,70.338402172627,0.406507547367276,"RPS4X",0
"RPS5","OK",0,76.9873151395637,0.445239709457351,"RPS5",0
"RPS6","OK",0,83.2856758775538,0.481210437022175,"RPS6",0
"RPS7","OK",0,81.2958285907976,0.469860264817265,"RPS7",0
"RPS8","OK",0,98.4028891821377,0.568343602858231,"RPS8",0
"RPS9","OK",0,97.1833680438446,0.561323282978707,"RPS9",0
"RRM1","OK",0,52.6198769285807,0.304497418574284,"RRM1",0
"RRM2","OK",0,61.0604654580302,0.353287487003212,"RRM2",0
"RSL24D1","OK",0,53.2778853455144,0.308307918760089,"RSL24D1",0
"RUNX1","OK",0,58.1539509103113,0.336550272388877,"RUNX1",0
"RUNX2","OK",0,91.2193030406326,0.528184003711873,"RUNX2",0
"S100A10","OK",0,61.726064685741,0.356868987068299,"S100A10",0
"S100A11","OK",0,73.6554096618777,0.425423348165018,"S100A11",0
"S100A13","OK",0,78.3570738459004,0.45374657949252,"S100A13",0
"S100A4","OK",0,91.2942544153886,0.528662967093139,"S100A4",0
"S100G","OK",0,47.2353102218566,0.272987034603191,"S100G",0
"S100P","OK",0,83.0791500417199,0.48104159910949,"S100P",0
"SALL4","OK",0,52.8996130279671,0.305916160224966,"SALL4",0
"SCUBE2","OK",0,59.2846156073475,0.342975402617872,"SCUBE2",0
"SCUBE3","OK",0,49.8222874750973,0.288267812928687,"SCUBE3",0
"SDC1","OK",0,48.3147864757642,0.279633269947894,"SDC1",0
"SDK2","OK",0,65.6232796139119,0.3798411165751,"SDK2",0
"SDS","OK",0,52.8080239282569,0.304184275847885,"SDS",0
"SEC61G","OK",0,71.8351479323719,0.41578514159176,"SEC61G",0
"SEMA3C","OK",0,43.4311392321319,0.251157915326028,"SEMA3C",0
"SEMA3D","OK",0,46.5008409913161,0.26890352735965,"SEMA3D",0
"SEMA4G","OK",0,54.0564504064238,0.312637282997844,"SEMA4G",0
"SEMA5B","OK",0,72.6817978168587,0.420553005816085,"SEMA5B",0
"SERPINH1","OK",0,49.7573865710089,0.287979197096626,"SERPINH1",0
"SET","OK",0,43.1888244360788,0.249799990879358,"SET",0
"SH3RF1","OK",0,81.9084576136428,0.474144373208153,"SH3RF1",0
"SH3RF3","OK",0,46.5197014379807,0.269132618500974,"SH3RF3",0
"SHISAL2B","OK",0,50.2133917869459,0.290332510449134,"SHISAL2B",0
"SHROOM4","OK",0,61.753289062553,0.357453325000495,"SHROOM4",0
"SLC10A7","OK",0,42.9273334926547,0.248297081702072,"SLC10A7",0
"SLC25A3","OK",0,44.4738240982241,0.257251030367581,"SLC25A3",0
"SLC25A5","OK",0,57.8656634122567,0.334603134585781,"SLC25A5",0
"SLC2A1","OK",0,41.9611818506126,0.242770798171389,"SLC2A1",0
"SLC35G2","OK",0,55.0880750668717,0.318258301344647,"SLC35G2",0
"SLC44A5","OK",0,70.2532261129839,0.406303548873416,"SLC44A5",0
"SLC6A2","OK",0,44.2355639664608,0.25574854885763,"SLC6A2",0
"SMC2","OK",0,44.1304828711888,0.255040642533895,"SMC2",0
"SMOC2","OK",0,49.0559340309957,0.283878983705389,"SMOC2",0
"SNAI1","OK",0,44.2361999449526,0.255838721774233,"SNAI1",0
"SNORC","OK",0,83.1262257077634,0.480499708490632,"SNORC",0
"SNRPB","OK",0,37.7125935830257,0.218165306726557,"SNRPB",0
"SNRPD1","OK",0,50.1834817066264,0.290403925317329,"SNRPD1",0
"SNRPD2","OK",0,42.4875075675104,0.245856269398417,"SNRPD2",0
"SNRPD3","OK",0,38.641118273026,0.223565014033398,"SNRPD3",0
"SNRPE","OK",0,49.2985704623761,0.285301935073304,"SNRPE",0
"SNRPF","OK",0,48.3720564984349,0.279883814662332,"SNRPF",0
"SNRPG","OK",0,62.3127332507676,0.36060107038944,"SNRPG",0
"SNX22","OK",0,40.525335828528,0.233982207745858,"SNX22",0
"SOAT1","OK",0,44.0729954775283,0.254988355447083,"SOAT1",0
"SORBS2","OK",0,53.4651405730009,0.309006329788639,"SORBS2",0
"SOX5","OK",0,91.7612738703305,0.531333129773097,"SOX5",0
"SOX6","OK",0,95.7641436213134,0.554381435992187,"SOX6",0
"SOX9","OK",0,47.9477127157126,0.277325314293272,"SOX9",0
"SPACA4","OK",0,89.8016749220269,0.520048169276658,"SPACA4",0
"SPARC","OK",0,99.4214722946282,0.575100166466495,"SPARC",0
"SPINK1","OK",0,121.682288179051,0.704750038467548,"SPINK1",0
"SRD5A2","OK",0,58.4662200203296,0.33837084809182,"SRD5A2",0
"SRPX","OK",0,54.9989946194113,0.318331336012653,"SRPX",0
"SRSF1","OK",0,45.0396011727806,0.260646562373044,"SRSF1",0
"SRSF3","OK",0,40.3298592210971,0.233309309403024,"SRSF3",0
"SRSF9","OK",0,41.5766320038505,0.240567085959822,"SRSF9",0
"SSR2","OK",0,57.9265300833245,0.335242244905941,"SSR2",0
"SSR3","OK",0,73.1181861720668,0.423049784733553,"SSR3",0
"SSR4","OK",0,57.6929690213565,0.333850878749056,"SSR4",0
"ST3GAL3","OK",0,54.9180155439088,0.317595690872391,"ST3GAL3",0
"STEAP4","OK",0,61.1957367641509,0.354275750694383,"STEAP4",0
"STIM1","OK",0,67.2318068165318,0.389224630635872,"STIM1",0
"STK26","OK",0,38.5723992355794,0.223092993695275,"STK26",0
"STMN1","OK",0,61.5870359231218,0.356561303396217,"STMN1",0
"SULF2","OK",0,59.0982208590705,0.342069770887549,"SULF2",0
"SUMO2","OK",0,40.6040918232733,0.234949741517384,"SUMO2",0
"SUSD5","OK",0,70.1829592639442,0.405784622618076,"SUSD5",0
"TAGLN","OK",0,39.4605528791035,0.22763270256036,"TAGLN",0
"TAGLN2","OK",0,72.402810068956,0.419102687203401,"TAGLN2",0
"TBXA2R","OK",0,51.5484419076283,0.298265452508977,"TBXA2R",0
"TF","OK",0,82.5737347491744,0.478094959282662,"TF",0
"TGFBI","OK",0,83.1032444126284,0.481031758345194,"TGFBI",0
"THBS2","OK",0,80.7349919129227,0.467369677676722,"THBS2",0
"THBS4","OK",0,114.156881647137,0.66121930597182,"THBS4",0
"TIMP1","OK",0,78.3855166633938,0.453831764335936,"TIMP1",0
"TMED2","OK",0,40.4980936351418,0.234255283948355,"TMED2",0
"TMEM100","OK",0,37.8440918395924,0.218713401322011,"TMEM100",0
"TMEM167A","OK",0,52.3957089053163,0.303279740276622,"TMEM167A",0
"TMEM258","OK",0,53.6575097352739,0.310531068696799,"TMEM258",0
"TMSB4X","OK",0,103.099921733538,0.596142681152613,"TMSB4X",0
"TNC","OK",0,60.5518754549881,0.350561072335623,"TNC",0
"TNFAIP6","OK",0,82.2090126252834,0.475914591068902,"TNFAIP6",0
"TNFSF11","OK",0,57.5619846306294,0.332621061723412,"TNFSF11",0
"TNMD","OK",0,94.9556815684385,0.549881385983542,"TNMD",0
"TNXB","OK",0,87.3028182733141,0.505597699475563,"TNXB",0
"TOP2A","OK",0,40.6874857119619,0.235034365068216,"TOP2A",0
"TPM1","OK",0,78.2230936357714,0.452986894819668,"TPM1",0
"TPM2","OK",0,47.7116343403569,0.276099004070537,"TPM2",0
"TPT1","OK",0,89.4520805198912,0.516682698041259,"TPT1",0
"TRHDE","OK",0,83.2589649107652,0.481783540633935,"TRHDE",0
"TRIM36","OK",0,40.4941257904453,0.233943287924342,"TRIM36",0
"TRIM71","OK",0,69.9912012434688,0.405200973275983,"TRIM71",0
"TRPM8","OK",0,38.0277811942489,0.219785805577509,"TRPM8",0
"TRPS1","OK",0,40.2426593263798,0.232842204552832,"TRPS1",0
"TRPV4","OK",0,56.913723385033,0.329131086910518,"TRPV4",0
"TUBA1A","OK",0,43.2832069502607,0.250416507089032,"TUBA1A",0
"TUBA1B","OK",0,47.7824639923584,0.276553207523643,"TUBA1B",0
"TUBA1C","OK",0,52.8542182366267,0.30587322408121,"TUBA1C",0
"TUBB4A","OK",0,40.5815522090359,0.2347701512712,"TUBB4A",0
"TUSC3","OK",0,40.1268653109216,0.232169853091873,"TUSC3",0
"TXN","OK",0,72.1127312668884,0.417217887345537,"TXN",0
"UBA52","OK",0,87.6088886941979,0.506392250542646,"UBA52",0
"UBE2L3","OK",0,39.8552270299137,0.230605337687582,"UBE2L3",0
"UBL5","OK",0,37.6888807524466,0.218049084957384,"UBL5",0
"UCMA","OK",0,75.9279717130777,0.439143120401577,"UCMA",0
"unassigned-gene-2","OK",0,65.3654583686958,0.378141063956039,"unassigned-gene-2",0
"unassigned-gene-4","OK",0,82.5139414352037,0.477495831939362,"unassigned-gene-4",0
"UQCR10","OK",0,41.5896784621664,0.240636673649673,"UQCR10",0
"UQCRH","OK",0,51.9571081673816,0.300658845301377,"UQCRH",0
"VAT1","OK",0,45.1960876364896,0.261559442740337,"VAT1",0
"VAV3","OK",0,54.7229519582678,0.3165303695932,"VAV3",0
"VCAN","OK",0,87.7731399252354,0.508321210564267,"VCAN",0
"VDAC2","OK",0,42.4361186947645,0.245534136853453,"VDAC2",0
"VIM","OK",0,100.557640680965,0.58198513048525,"VIM",0
"VIT","OK",0,51.7594558147107,0.299426794734169,"VIT",0
"WIF1","OK",0,46.80306564798,0.270826812262096,"WIF1",0
"WSCD2","OK",0,58.5213676041338,0.338085411605401,"WSCD2",0
"WWP2","OK",0,92.0305696744551,0.532838670264885,"WWP2",0
"XYLT1","OK",0,59.6599238692788,0.345353162668136,"XYLT1",0
"YBX3","OK",0,45.5713320334328,0.263586238285313,"YBX3",0
"YWHAQ","OK",0,43.8831278244463,0.253329986138008,"YWHAQ",0
"ZA20D3","OK",0,51.8070633537469,0.299411108588993,"ZA20D3",0
"ZFP36L1","OK",0,41.2591040590481,0.238739814860523,"ZFP36L1",0
"ZNF385C","OK",0,129.593884566458,0.750349100917175,"ZNF385C",0
"LSAMP","OK",5.78827024873622e-308,37.4939074537867,0.216917422856107,"LSAMP",1.60269978998135e-306
"CACNA1G","OK",1.17125574713958e-307,37.4751176270111,0.216788990923567,"CACNA1G",3.23807165786126e-306
"ROBO1","OK",1.7432422346671e-305,37.3414768729816,0.216023248944568,"ROBO1",4.81199123762946e-304
"HPX","OK",3.63202655916196e-305,37.3218281723339,0.215515865324899,"HPX",1.0010355409224e-303
"IDH2","OK",1.27725903231398e-304,37.2881434240076,0.2157353517984,"IDH2",3.51490732169714e-303
"SRSF2","OK",3.93221345868356e-304,37.2579962310572,0.215454672257693,"SRSF2",1.08045681731718e-302
"ATP5F1D","OK",1.67513978618488e-303,37.219105449324,0.215319828845576,"ATP5F1D",4.59576518438814e-302
"BTF3","OK",1.95417676615841e-302,37.1530892515923,0.214936185076854,"BTF3",5.35313361095527e-301
"CHST1","OK",2.50119358292025e-299,36.9601586841771,0.213682300402954,"CHST1",6.84116418342115e-298
"DKK1","OK",5.48151589520514e-299,36.9389394753547,0.213388521631041,"DKK1",1.49700365709478e-297
"CCN2","OK",1.41675427460134e-298,36.9132428193177,0.213548455708617,"CCN2",3.8632889703469e-297
"FBLN5","OK",7.16902943308613e-297,36.8068646491243,0.212872179523934,"FBLN5",1.95193119564481e-295
"CXCL14","OK",1.98039862435956e-296,36.7792680360103,0.212749075378293,"CXCL14",5.38392787893211e-295
"CHSY1","OK",2.39307804106642e-296,36.7741250337685,0.212670076994402,"CHSY1",6.49601395739631e-295
"H2AC1","OK",9.63956969471758e-296,36.7362455626202,0.21252093190332,"H2AC1",2.61271594893024e-294
"INCENP","OK",3.89769860805558e-294,36.6354727517086,0.211634749030651,"INCENP",1.05484403594516e-292
"IRX2","OK",1.01937072860815e-293,36.6092409854437,0.208198762123836,"IRX2",2.75460029971256e-292
"MMP11","OK",1.664630736437e-293,36.5958525023393,0.210651138399879,"MMP11",4.49150365371965e-292
"PRDM16","OK",2.50453766028655e-293,36.5846966308906,0.211646724421053,"PRDM16",6.74760745957261e-292
"PSMB1","OK",7.43221231907088e-293,36.5549751986923,0.211460599612968,"PSMB1",1.99935412236083e-291
"LOC138567164","OK",3.70700164955814e-292,36.5110208660404,0.211211425215896,"LOC138567164",9.95737214388039e-291
"CAPG","OK",7.39806103074046e-292,36.4921044946966,0.21105962950888,"CAPG",1.9842262197374e-290
"SELENOF","OK",8.90660457672135e-292,36.4870226009606,0.211084012326625,"SELENOF",2.38527100214132e-290
"MARCKSL1","OK",9.97185336107107e-292,36.4839285287572,0.210996435616924,"MARCKSL1",2.66658043003642e-290
"SMIM7","OK",3.58400732639803e-291,36.4488732373843,0.210863545430859,"SMIM7",9.56977884923812e-290
"CD82","OK",4.37341268959549e-291,36.4434155248733,0.210831527606904,"CD82",1.16602709246337e-289
"PRMT1","OK",1.455884886198e-290,36.4104247855142,0.210548552042683,"PRMT1",3.87588909703379e-289
"GAS7","OK",3.17402265131656e-290,36.3890290492228,0.21041366041036,"GAS7",8.4374537047572e-289
"ANP32B","OK",3.75591388577151e-290,36.3844063452943,0.21045904667034,"ANP32B",9.96953803948508e-289
"RAI1","OK",4.45227648555355e-290,36.3797349318013,0.210460291041133,"RAI1",1.18005027205601e-288
"CLTA","OK",5.70619894665913e-290,36.3729186722871,0.21043020662593,"CLTA",1.5101678213765e-288
"HNRNPA1","OK",8.73761726134795e-290,36.3612112944118,0.210324784924066,"HNRNPA1",2.30904385568269e-288
"PTPRD","OK",1.14531097740436e-289,36.3537735015986,0.21030866699991,"PTPRD",3.02220826196128e-288
"SKP1","OK",1.90068603649237e-289,36.3398477642177,0.210234837159879,"SKP1",5.00811262108034e-288
"GNAS","OK",2.24395427702911e-289,36.3352822610787,0.210195882169707,"GNAS",5.90393240969446e-288
"TBC1D1","OK",7.20185952301514e-289,36.3031996073451,0.209885082718955,"TBC1D1",1.89206747995003e-287
"MBNL3","OK",1.92545299698732e-288,36.2761213144712,0.209848121744446,"MBNL3",5.0511518767682e-287
"ODC1","OK",3.09605443903913e-287,36.1995316755192,0.209406551858805,"ODC1",8.11021840663748e-286
"COLEC12","OK",5.74265346263285e-287,36.1824743355372,0.209258836160423,"COLEC12",1.50211765245287e-285
"LOC138516165","OK",6.92721678242616e-287,36.1772948333101,0.209294804823052,"LOC138516165",1.80933263924706e-285
"SSR1","OK",9.74864040963536e-286,36.1041852351636,0.208791021056203,"SSR1",2.54256992976992e-284
"SRI","OK",5.35353546885395e-285,36.0570155905043,0.208546536870675,"SRI",1.39424684601892e-283
"INPP5A","OK",3.06520473040382e-284,36.0086263339686,0.208237028893708,"INPP5A",7.97130665779401e-283
"NONO","OK",2.35109381689538e-283,35.9520459485345,0.207889508700489,"NONO",6.10536934820953e-282
"PSMA6","OK",8.0256827336106e-283,35.9179060207307,0.20778828280346,"PSMA6",2.08111859629123e-281
"LOC138472538","OK",2.15236465074374e-282,35.8904512235995,0.207593427564064,"LOC138472538",5.57319780603243e-281
"NDUFAB1","OK",3.15932331180189e-282,35.8797645218524,0.207570725098988,"NDUFAB1",8.16878272130646e-281
"TMEM132D","OK",4.17782932591201e-282,35.8719816493622,0.207113480887635,"TMEM132D",1.07867231302642e-280
"MOB1A","OK",1.12576821909749e-281,35.8443592190391,0.207344078482848,"MOB1A",2.90244690059998e-280
"LOC138472540","OK",6.12098451753133e-281,35.7971256719027,0.206952537126277,"LOC138472540",1.57584658710656e-279
"CCDC88A","OK",7.50191419713789e-281,35.7914466411728,0.207039849897394,"CCDC88A",1.9286036927406e-279
"MCOLN2","OK",4.96370447964305e-280,35.7386547284342,0.206417429973768,"MCOLN2",1.27425384998837e-278
"SPCS1","OK",7.7356993878727e-280,35.7262473266448,0.206677037793012,"SPCS1",1.98303164051459e-278
"NDUFS5","OK",7.08914202172736e-279,35.664234327448,0.20632042974925,"NDUFS5",1.8146991756473e-277
"SSB","OK",7.90147833362658e-279,35.6611947255822,0.206294250429102,"SSB",2.01976622553726e-277
"HSPG2","OK",2.45103358718752e-278,35.6294610811061,0.206112712613946,"HSPG2",6.25640249456816e-277
